TimeDate,loadMW,loadKVAR,phaseA_amp,phaseA_amp.1,phaseC_amp
2018-01-02 19:45:00,2.1667688490000003,1.3349999099999998,86.35997724599999,87.03106021899998,89.43935155499999
2018-01-02 20:00:00,2.2164708079999995,1.3349999099999998,84.031052591,84.56455516700001,88.487306112
2018-01-02 20:15:00,2.2661727670000005,1.3349999099999998,81.702127456,82.098051071,87.53526115799998
2018-01-02 20:30:00,2.3158747259999997,1.3349999099999998,79.37320280099999,79.631547451,86.583215718
2018-01-02 20:45:00,2.3655766989999996,1.3349999099999998,77.04427862200001,77.165041447,85.631170275
2018-01-02 21:00:00,2.415278658,1.3349999099999998,75.256457806,75.17539644200001,84.679125786
2018-01-02 21:15:00,2.4649806180000002,1.3349999099999998,75.52732324500002,75.0,83.727079866
2018-01-02 21:30:00,2.514682576,1.3349999099999998,75.997215749,75.0,82.77503537700001
2018-01-02 21:45:00,2.5643845499999998,1.3349999099999998,76.46710777199999,75.0,81.82298993700002
2018-01-02 22:00:00,2.614086509,1.3349999099999998,76.93699931999998,75.0,80.87094498100001
2018-01-02 22:15:00,2.6637884819999993,1.3349999099999998,77.40689182400001,75.0,79.918900017
2018-01-02 22:30:00,2.713490442000001,1.3349999099999998,77.876784324,75.0,78.96685457400001
2018-01-02 22:45:00,2.7631923990000002,1.3349999099999998,78.34667539499999,75.0,78.014809608
2018-01-02 23:00:00,2.812894359,1.3349999099999998,78.816567899,75.0,77.062764165
2018-01-02 23:15:00,2.8625963189999997,1.3349999099999998,79.28646039899999,75.0,76.11071967599999
2018-01-02 23:30:00,2.9109100549999996,1.3349999099999998,79.756352424,75.0,75.305354592
2018-01-02 23:45:00,2.92712091,1.3349999099999998,80.226243974,75.0,76.40683651
2018-01-03 00:00:00,2.9299699949999995,1.3349999099999998,80.69613647400001,75.0,78.095039844
2018-01-03 00:15:00,2.932819095,1.3349999099999998,81.16602849899999,75.0,79.78324270300001
2018-01-03 00:30:00,2.93566821,1.3349999099999998,81.63592100199998,75.0,81.471446515
2018-01-03 00:45:00,2.9385173,1.3349999099999998,82.10581254900002,75.0,83.15965032500002
2018-01-03 01:00:00,2.94136641,1.3349999099999998,82.575704574,75.0,84.847853184
2018-01-03 01:15:00,2.944215525,1.3349999099999998,83.04559707699998,75.0,86.536056519
2018-01-03 01:30:00,2.9470646099999995,1.3349999099999998,83.51548957800001,75.0,88.22426033099998
2018-01-03 01:45:00,2.9499137100000006,1.3349999099999998,83.98538064899999,75.0,89.91246366499999
2018-01-03 02:00:00,2.9527628249999998,1.3349999099999998,84.455273151,75.0,91.60066652299999
2018-01-03 02:15:00,2.95561191,1.3349999099999998,84.92516565300001,75.0,93.288870335
2018-01-03 02:30:00,2.958461012000001,1.3349999099999998,85.395057678,75.0,94.97707414700001
2018-01-03 02:45:00,2.961310138,1.3349999099999998,85.864949226,75.0,96.665277003
2018-01-03 03:00:00,2.964159225,1.3349999099999998,86.33484172799999,75.0,98.35348033900001
2018-01-03 03:15:00,2.9670083250000006,1.3349999099999998,86.80473375300002,75.0,100.041684151
2018-01-03 03:30:00,2.969857425,1.3349999099999998,87.274625778,75.0,101.729887962
2018-01-03 03:45:00,2.9727064949999993,1.3349999099999998,87.74451780299998,75.0,103.418090344
2018-01-03 04:00:00,2.9755556100000002,1.3349999099999998,88.214409828,75.0,105.106294155
2018-01-03 04:15:00,2.9784047099999995,1.3349999099999998,88.68430233000001,75.0,106.79449796600002
2018-01-03 04:30:00,2.9812538039999996,1.3349999099999998,89.154194355,75.0,108.482701303
2018-01-03 04:45:00,2.9841029250000006,1.3349999099999998,89.62408590299998,75.0,110.17090415900003
2018-01-03 05:00:00,2.9869520249999995,1.3349999099999998,89.45723915,81.982758522,111.859107971
2018-01-03 05:15:00,2.98980111,1.3349999099999998,87.43806028299998,95.948275566,113.547311783
2018-01-03 05:30:00,2.992650225,1.3349999099999998,85.30311012199999,109.91379261000002,115.23551464
2018-01-03 05:45:00,2.995499324999999,1.3349999099999998,83.168160438,118.280242921,116.92371797499999
2018-01-03 06:00:00,2.99834841,1.3349999099999998,81.033210278,114.172297001,118.61192178700001
2018-01-03 06:15:00,3.001197529,1.3349999099999998,78.898260118,109.61148691200002,118.36246347400001
2018-01-03 06:30:00,3.0040466389999994,1.3349999099999998,76.763310432,105.050675392,112.050000191
2018-01-03 06:45:00,3.006895725,1.3349999099999998,74.628360748,100.489864826,105.299999714
2018-01-03 07:00:00,3.00974484,1.3349999099999998,72.49341058600001,95.92905425999999,98.55000019
2018-01-03 07:15:00,3.01259394,1.3349999099999998,70.358460903,91.36824274099999,91.79999971400001
2018-01-03 07:30:00,3.00372763,1.3349999099999998,68.22351026600002,86.807433129,85.05000019100001
2018-01-03 07:45:00,2.9552713480000006,1.3349999099999998,66.088561059,82.246621131,78.300000191
2018-01-03 08:00:00,2.903583228,1.3349999099999998,63.95361137300001,77.68581104300002,72.970588206
2018-01-03 08:15:00,2.851895109,1.3349999099999998,61.818660736000005,75.91193723699999,69.00000000099999
2018-01-03 08:30:00,2.800206959,1.3349999099999998,59.683711050999996,78.04475212000001,65.029411792
2018-01-03 08:45:00,2.748518841,1.3349999099999998,57.54876112999999,80.20245075,61.05882406200001
2018-01-03 09:00:00,2.6968307039999995,1.3349999099999998,55.413811206000005,82.36014890700001,57.088235143999995
2018-01-03 09:15:00,2.6451426000000007,1.3349999099999998,53.278861285,84.51784801599999,53.117647169
2018-01-03 09:30:00,2.593454466,1.3349999099999998,51.143911599000006,86.67554569299999,49.147058725
2018-01-03 09:45:00,2.541766331,1.3349999099999998,49.00896143800001,88.83324479999999,45.17647051999999
2018-01-03 10:00:00,2.4900781960000002,1.3349999099999998,46.874011755,90.990942478,41.205882308
2018-01-03 10:15:00,2.4383900759999997,1.3349999099999998,46.305664776,93.14864158600001,37.235294104000005
2018-01-03 10:30:00,2.386701956,1.3349999099999998,51.697613002,95.306340218,33.264705897999995
2018-01-03 10:45:00,2.3350138369999995,1.3349999099999998,57.665781976000005,97.464038373,31.827221393
2018-01-03 11:00:00,2.2833256860000004,1.3349999099999998,63.633952141,99.62173700400001,38.31589961000001
2018-01-03 11:15:00,2.2316375670000004,1.3349999099999998,69.602121829,101.77943515700001,45.376568796
2018-01-03 11:30:00,2.179949447,1.3349999099999998,75.57029151799998,103.937133787,52.43723869200001
2018-01-03 11:45:00,2.1282613140000004,1.3349999099999998,81.53846168499999,106.094831943,59.497907639999994
2018-01-03 12:00:00,2.076573193,1.3349999099999998,87.50663137500001,108.25253057699999,66.558577537
2018-01-03 12:15:00,2.024885058,1.3349999099999998,93.47480154200001,110.41022873000001,73.61924696
2018-01-03 12:30:00,1.9731969390000001,1.3349999099999998,99.44297122999998,112.567927837,80.67991590399998
2018-01-03 12:45:00,1.921508804,1.3349999099999998,105.41113996399999,114.72562599199999,87.74058580400002
2018-01-03 13:00:00,1.8698206700000004,1.3349999099999998,111.37931013000002,116.883324622,94.80125570400001
2018-01-03 13:15:00,1.8181325629999998,1.3349999099999998,116.588638305,118.28782606199998,101.101464271
2018-01-03 13:30:00,1.7664444209999999,1.3349999099999998,77.8125,77.155072689,62.850679398
2018-01-03 13:45:00,1.714756294,1.3349999099999998,83.839285851,81.77309131599998,68.95927620000002
2018-01-03 14:00:00,1.6630681660000002,1.3349999099999998,89.866071224,86.39110565099998,75.067873478
2018-01-03 14:15:00,1.6113800480000002,1.3349999099999998,95.892857075,91.00912189499998,81.176470279
2018-01-03 14:30:00,1.5596919209999998,1.3349999099999998,101.91964292499999,95.62713861599998,87.28506708200001
2018-01-03 14:45:00,1.5080037940000002,1.3349999099999998,107.94642877599999,100.24515247499997,93.39366579
2018-01-03 15:00:00,1.4563156589999997,1.3349999099999998,113.973214149,104.86317157799999,99.502262592
2018-01-03 15:15:00,1.404627532,1.3349999099999998,119.06818199199998,109.48118448300002,104.340307715
2018-01-03 15:30:00,1.3668377760000003,1.3349999099999998,118.53896093400002,114.09920311000002,103.954961298
2018-01-03 15:45:00,1.3649999700000002,1.3349999099999998,117.077922344,118.56576681000003,103.00492572799999
2018-01-03 16:00:00,1.3649999700000002,1.3349999099999998,115.616882801,118.860537529,102.05489158500001
2018-01-03 16:15:00,1.3649999700000002,1.3349999099999998,114.155844211,117.28282022399999,101.104854585
2018-01-03 16:30:00,1.3649999700000002,1.3349999099999998,112.694805146,115.705103397,100.15482187500001
2018-01-03 16:45:00,1.3649999700000002,1.3349999099999998,111.233766079,114.127386093,99.20478343699999
2018-01-03 17:00:00,1.3649999700000002,1.3349999099999998,109.772727489,112.549668789,98.254752161
2018-01-03 17:15:00,1.3649999700000002,1.3349999099999998,108.311687947,110.97195196099999,97.304713725
2018-01-03 17:30:00,1.3649999700000002,1.3349999099999998,106.85064935599999,109.394234657,96.354681013
2018-01-03 17:45:00,1.3649999700000002,1.3349999099999998,105.389610291,107.81651687699998,95.40464401499999
2018-01-03 18:00:00,1.3649999700000002,1.3349999099999998,103.928571701,106.23880004900002,94.45460987
2018-01-03 18:15:00,1.3649999700000002,1.3349999099999998,102.467532635,104.661083221,93.5045743
2018-01-03 18:30:00,1.3649999700000002,1.3349999099999998,101.00649356900001,103.083365917,92.55453872700001
2018-01-03 18:45:00,1.3649999700000002,1.3349999099999998,99.54545450100001,101.505648613,91.60450458300001
2018-01-03 19:00:00,1.3649999700000002,1.3349999099999998,98.08441543600001,99.927931308,90.654467583
2018-01-03 19:15:00,1.3649999700000002,1.3349999099999998,96.62337684600001,98.35021448100001,89.70443487
2018-01-03 19:30:00,1.3649999700000002,1.3349999099999998,95.162337781,96.77249670100001,88.75439644
